nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
pp-43-tahun-2007.json,PP 43 TAHUN 2007,Perubahan atas Peraturan Pemerintah Nomor 48 Tahun 2005 Tentang Pengangkatan Tenaga Honorer Menjadi Calon Pegawai Negeri Sipil,2007,43," a. bahwa berdasarkan hasil evaluasi atas pelaksanaan Peraturan Pemerintah Nomor 48 Tahun 2005 tentang Pengangkatan Tenaga Honorer Menjadi Calon Pegawai Negeri Sipil, beberapa ketentuan mengenai batas usia dengan masa kerja, proses seleksi dan ketentuan lainnya, belum dapat menyelesaikan pengangkatan tenaga honorer menjadi Calon Pegawai Negeri Sipil; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, perlu mengubah beberapa ketentuan dalam Peraturan Pemerintah Nomor 48 Tahun 2005 dengan Peraturan Pemerintah;",[],,164,Evaluasi; Pengangkatan; Tenaga Honorer; Calon Pegawai Negeri Sipil; Batas Usia; Masa Kerja; Proses Seleksi; Ketentuan; Perubahan; Peraturan Pemerintah.
pp-45-tahun-2005.json,PP 45 TAHUN 2005,"Pendirian, Pengurusan, Pengawasan, Dan Pembubaran Badan Usaha Milik Negara",2005,45," bahwa untuk melaksanakan ketentuan Undang-undang Nomor 19 Tahun 2003 tentang Badan Usaha Milik Negara, maka perlu menetapkan Peraturan Pemerintah tentang Pendirian, Pengurusan, Pengawasan dan Pembubaran Badan Usaha Milik Negara;","['Anggaran Dasar', 'Tugas dan Wewenang Direksi', 'Rencana Jangka Panjang', 'Rencana Kerja dan Anggaran Perusahaan', 'Pelaporan', 'Tugas dan Wewenang Komisaris dan Dewan Pengawas', 'Penggunaan Laba dan Dana Cadangan Perum', 'Pembubaran Persero', 'Pembubaran Perum', 'Karyawan BUMN', 'Penerbitan Obligasi dan Surat Utang Lainnya', 'Pengadaan Barang dan Jasa', 'Penghasilan Direksi, Komisaris dan Dewan Pengawas', 'Dokumen Perusahaan', 'Penghapusan dan Pemindahtanganan Aset BUMN']","['Badan Usaha Milik Negara,', 'BUMN,', 'Perusahaan Perseroan,', 'Persero,', 'Perusahaan Perseroan Terbuka,', 'Persero Terbuka,', 'Perusahaan Umum,', 'Perum,', 'Menteri', 'Menteri Teknis', 'Direksi', 'Komisaris', 'Dewan Pengawas', 'Rapat Umum Pemegang Saham,', 'RUPS,', 'Pendirian', 'Pengurusan', 'Pengawasan', 'Pembubaran']",75,Pendirian; Pengurusan; Pengawasan; Pembubaran; Badan Usaha Milik Negara.
pp-45-tahun-2011.json,PP 45 TAHUN 2011,Perubahan atas Peraturan Pemerintah Republik Indonesia Nomor 56 Tahun 2007 Tentang Santunan Dan Tunjangan Cacat Prajurit Tentara Nasional Indonesia __,2011,45," a. bahwa Peraturan Pemerintah Nomor 56 Tahun 2007 tentang Santunan dan Tunjangan Cacat Prajurit Tentara Nasional Indonesia belum sesuai dengan perkembangan dan kebutuhan hukum serta rasa keadilan bagi prajurit penyandang cacat; __ __ b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Pemerintah tentang Perubahan Atas Peraturan Pemerintah Nomor 56 Tahun 2007 tentang Santunan dan Tunjangan Cacat Prajurit Tentara Nasional Indonesia;",[],,148,Perubahan hukum; Keadilan; Kebutuhan hukum; Prajurit penyandang cacat; Santunan dan tunjangan; Peraturan Pemerintah.
pp-45-tahun-2012.json,PP 45 TAHUN 2012,Jenis Dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Perdagangan,2012,45," a. bahwa untuk merubah jenis dan tarif atas jenis Penerimaan Negara Bukan Pajak yang berlaku pada Kementerian Perdagangan, perlu mengganti Peraturan Pemerintah Nomor 73 Tahun 2008 tentang Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Departemen Perdagangan; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan untuk melaksanakan ketentuan Pasal 2 ayat (2) dan ayat (3) serta Pasal 3 ayat (2) Undang-Undang Nomor 20 Tahun 1997 tentang Penerimaan Negara Bukan Pajak, perlu menetapkan Peraturan Pemerintah tentang Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Perdagangan;",[],,214,Perubahan; Regulasi; Penerimaan Negara Bukan Pajak; Tarif; Kementerian Perdagangan; Peraturan Pemerintah; Undang-Undang; Departemen Perdagangan.
pp-45-tahun-2016.json,PP 45 TAHUN 2016,Perubahan Kedua atas Peraturan Pemerintah Nomor 45 Tahun 2014 Tentang Jenis Dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Hukum Dan Hak Asasi Manusia,2016,45," a. bahwa dalam rangka melaksanakan program pemerintah mengenai kemudahan berusaha di Indonesia terkait dengan memulai usaha, akses perkreditan, dan penyelesaian perkara kepailitan, serta untuk memberikan kesempatan seluas-luasnya kepada Usaha Mikro, Kecil, dan Menengah (UMKM) dan memenuhi perkembangan hukum, perlu dilakukan penyesuaian jenis dan tarif atas jenis Penerimaan Negara Bukan Pajak yang berlaku pada Kementerian Hukum dan Hak Asasi Manusia sebagaimana telah diatur dalam Peraturan Pemerintah Nomor 10 Tahun 2015 tentang Perubahan atas Peraturan Pemerintah Nomor 45 Tahun 2014 tentang Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Hukum dan Hak Asasi Manusia; b. berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, perlu menetapkan Peraturan Pemerintah tentang Perubahan Kedua atas Peraturan Pemerintah Nomor 45 Tahun 2014 tentang Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Hukum dan Hak Asasi Manusia;",[],,319,"Kemudahan berusaha; Akses perkreditan; Penyelesaian perkara kepailitan; Usaha Mikro, Kecil, dan Menengah (UMKM); Perkembangan hukum."
pp-46-tahun-2008.json,PP 46 TAHUN 2008,Perubahan atas Peraturan Pemerintah Nomor 8 Tahun 2005 Tentang Tata Kerja Dan Susunan Organisasi Lembaga Kerja Sama Tripartit,2008,46," a. bahwa dalam rangka meningkatkan fungsi dan efektifitas Lembaga Kerja Sama Tripartit diperlukan adanya keseimbangan komposisi antarunsur dan kecukupan jumlah keanggotaan serta kesempatan yang lebih luas untuk menjadi anggota; b. bahwa Peraturan Pemerintah Nomor 8 Tahun 2005 tentang Tata Kerja dan Susunan Organisasi Lembaga Kerja Sama Tripartit perlu dilakukan penyempurnaan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan huruf b, perlu menetapkan Peraturan Pemerintah tentang Perubahan Peraturan Pemerintah Nomor 8 Tahun 2005 tentang Tata Kerja dan Susunan Organisasi Lembaga Kerjasama Tripartit;",[],"['Lembaga Kerja Sama Tripartit', 'LKS Tripartit', 'Lembaga Kerja Sama Tripartit Sektoral,', 'LKS Tripartit Sektoral,', 'Organisasi pengusaha', 'Serikat pekerja/serikat buruh', 'Menteri']",196,Keseimbangan komposisi; Jumlah keanggotaan; Kesempatan menjadi anggota; Penyempurnaan; Perubahan peraturan; Tata kerja; Susunan organisasi; Lembaga kerja sama tripartit.
pp-46-tahun-2012.json,PP 46 TAHUN 2012,"Penyelenggaraan Pengamatan Dan Pengelolaan Data Meteorologi, Klimatologi, Dan Geofisika",2012,46," bahwa untuk melaksanakan ketentuan Pasal 5, Pasal 13 ayat (4), Pasal 19 ayat (3), Pasal 21, Pasal 22 ayat (5), Pasal 23, Pasal 27, Pasal 28, Pasal 48, Pasal 59 ayat (2), dan Pasal 60 ayat (2) Undang-Undang Nomor 31 Tahun 2009 tentang Meteorologi, Klimatologi, dan Geofisika, perlu menetapkan Peraturan Pemerintah tentang Penyelenggaraan Pengamatan dan Pengelolaan Data Meteorologi, Klimatologi, dan Geofisika;","['Umum', 'Pengumpulan Data', 'Pengolahan Data', 'Analisis Data', 'Penyimpanan Data', 'Pengaksesan Data']","['Meteorologi', 'Klimatologi', 'Geofisika', 'Daerah Lingkungan Pengamatan', 'Lingkungan Pengamatan', 'Rencana Induk Penyelenggaraan Meteorologi, Klimatologi, dan Geofisika,', 'Rencana Induk,', 'Data', 'Pengelolaan Data', 'Pengumpulan Data', 'Pengolahan Data', 'Analisis Data', 'Penyimpanan Data', 'Pengaksesan Data', 'Pusat Data Meteorologi, Klimatologi, dan Geofisika', 'Informasi Khusus', 'Kalibrasi', 'Badan']",161,Penyelenggaraan; Pengamatan; Pengelolaan; Data; Meteorologi; Klimatologi; Geofisika.
pp-46-tahun-2013.json,PP 46 TAHUN 2013,Pajak Penghasilan atas Penghasilan Dari Usaha yang diterima Atau diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu,2013,46," a. bahwa untuk memberikan kemudahan kepada Wajib Pajak orang pribadi dan badan yang memiliki peredaran bruto tertentu, perlu memberikan perlakuan tersendiri ketentuan mengenai penghitungan, penyetoran, dan pelaporan Pajak Penghasilan yang terutang; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan untuk melaksanakan ketentuan Pasal 4 ayat (2) huruf e dan Pasal 17 ayat (7) Undang-Undang Nomor 36 Tahun 2008 tentang Perubahan Keempat atas Undang-Undang Nomor 7 Tahun 1983 tentang Pajak Penghasilan, perlu menetapkan Peraturan Pemerintah tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu;",[],"['Undang-Undang Pajak Penghasilan', 'Tahun Pajak']",225,Pengaturan Pajak; Perlakuan Tersendiri; Penghitungan Pajak; Penyetoran Pajak; Pelaporan Pajak; Wajib Pajak; Peredaran Bruto; Undang-Undang Pajak; Peraturan Pemerintah.
pp-46-tahun-2017.json,PP 46 TAHUN 2017,Instrumen Ekonomi Lingkungan Hidup,2017,46," bahwa untuk melaksanakan ketentuan Pasal 43 ayat (4) dan Pasal 55 ayat (4) Undang-Undang Nomor 32 Tahun 2009 tentang Perlindungan dan Pengelolaan Lingkungan Hidup, perlu menetapkan Peraturan Pemerintah tentang Instrumen Ekonomi Lingkungan Hidup;","['Umum', 'Neraca Sumber Daya Alam dan Lingkungan Hidup dan Produk Domestik Bruto dan Produk Domestik Regional Bruto yang Mencakup Penyusutan Sumber Daya Alam dan Kerusakan Lingkungan Hidup', 'Kompensasi/Imbal Jasa Lingkungan Hidup Antar Daerah', 'Internalisasi Biaya Lingkungan Hidup', 'Dana Jaminan Pemulihan Lingkungan Hidup', 'Dana Penanggulangan Pencemaran dan/atau Kerusakan dan Pemulihan Lingkungan Hidup', 'Dana Amanah/Bantuan Konservasi', 'Pengelolaan Pendanaan Lingkungan Hidup', 'Sistem Label Ramah Lingkungan Hidup', 'Pengadaan Barang dan Jasa Ramah Lingkungan Hidup', 'Penerapan Pajak, Retribusi, dan Subsidi Lingkungan Hidup', 'Pengembangan Sistem Lembaga Jasa Keuangan yang Ramah Lingkungan Hidup', 'Pengembangan Sistem Perdagangan Izin Pembuangan Limbah dan/atau Emisi', 'Pengembangan Asuransi Lingkungan Hidup', 'Pengembangan Sistem Pembayaran Jasa Lingkungan Hidup', 'Sistem Penghargaan Kinerja di Bidang Perlindungan dan Pengelolaan Lingkungan Hidup']","['Instrumen Ekonomi Lingkungan Hidup', 'Pendanaan Lingkungan Hidup', 'Insentif', 'Disinsentif', 'Neraca Sumber Daya Alam dan Lingkungan Hidup', 'Neraca SDA dan LH', 'Neraca Arus Sumber Daya Alam dan Lingkungan Hidup', 'Neraca Arus SDA dan LH', 'Produk Domestik Bruto dan Produk Domestik Regional Bruto yang mencakup Penyusutan Sumber Daya Alam dan Kerusakan Lingkungan Hidup', 'PDB dan PDRB LH', 'Jasa Lingkungan Hidup', 'Penyedia Jasa Lingkungan Hidup', 'Pemanfaat Jasa Lingkungan Hidup', 'Kompensasi/Imbal Jasa Lingkungan Hidup Antar Daerah', 'Pembayaran Jasa Lingkungan Hidup', 'Dana Jaminan Pemulihan Lingkungan Hidup', 'Dana Penanggulangan Pencemaran dan/atau Kerusakan dan Pemulihan Lingkungan Hidup', 'Dana Amanah/Bantuan Konservasi', 'Pengadaan Barang dan Jasa Ramah Lingkungan Hidup', 'Perdagangan Izin Pembuangan Limbah dan/atau Emisi', 'Lembaga Keuangan dan Pasar Modal', 'Lembaga Jasa Keuangan', 'Asuransi Lingkungan Hidup', 'Label Ramah Lingkungan Hidup', 'Penghargaan Kinerja di Bidang Perlindungan dan Pengelolaan Lingkungan Hidup', 'Konservasi Sumber Daya Alam', 'Pelestarian Fungsi Lingkungan Hidup', 'Setiap Orang', 'Usaha dan/atau Kegiatan', 'Pemerintah Pusat', 'Pemerintah Daerah', 'Menteri']",88,Perlindungan lingkungan; Pengelolaan lingkungan; Instrumen ekonomi; Undang-undang lingkungan; Peraturan pemerintah.
pp-47-tahun-2007.json,PP 47 TAHUN 2007,Kawasan Perdagangan Bebas Dan Pelabuhan Bebas Bintan,2007,47," a. bahwa wilayah Bintan telah memenuhi kriteria untuk ditetapkan sebagai Kawasan Perdagangan Bebas dan Pelabuhan Bebas; b. bahwa untuk lebih memaksimalkan pelaksanaan pengembangan serta menjamin kegiatan usaha di bidang perekonomian yang meliputi perdagangan, maritim, industri, perhubungan, perbankan, pariwisata, dan bidang- bidang lainnya dalam kawasan sebagaimana dimaksud pada huruf a, perlu untuk menetapkan kawasan dimaksud menjadi Kawasan Perdagangan Bebas dan Pelabuhan Bebas; c. bahwa berdasarkan Pasal 4 Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2007 tentang Perubahan Atas Undang-Undang Nomor 36 Tahun 2000 tentang Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2000 tentang Kawasan Perdagangan Bebas dan Pelabuhan Bebas menjadi Undang-Undang, pembentukan Kawasan Perdagangan Bebas dan Pelabuhan Bebas ditetapkan dengan Peraturan Pemerintah; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Pemerintah tentang Kawasan Perdagangan Bebas dan Pelabuhan Bebas Bintan;",[],"['(1) Dengan Peraturan Pemerintah ini, kawasan Bintan ditetapkan sebagai Kawasan Perdagangan Bebas dan Pelabuhan Bebas untuk jangka waktu 70 (tujuh puluh) tahun sejak diberlakukannya Peraturan Pemerintah ini. (2) Kawasan Perdagangan Bebas dan Pelabuhan Bebas Bintan sebagaimana dimaksud pada ayat (1) meliputi : a. Sebagian dari wilayah Kabupaten Bintan serta seluruh Kawasan Industri Galang Batang, Kawasan Industri Maritim, dan Pulau Lobam; b. Sebagian dari wilayah Kota Tanjung Pinang yang meliputi Kawasan Industri Senggarang dan Kawasan Industri Dompak Darat; (3) Batas tetap dan titik koordinat dari wilayah sebagaimana dimaksud pada ayat (2)']",340,Pengembangan; Perekonomian; Perdagangan; Maritim; Industri; Perhubungan; Perbankan; Pariwisata; Kawasan Perdagangan Bebas; Pelabuhan Bebas.
pp-47-tahun-2009.json,PP 47 TAHUN 2009,Jenis Dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Negara Riset Dan Teknologi,2009,47," bahwa untuk melaksanakan ketentuan Pasal 2 ayat (2) dan ayat (3) serta Pasal 3 ayat (2) Undang-Undang Nomor 20 Tahun 1997 tentang Penerimaan Negara Bukan Pajak, perlu menetapkan Peraturan Pemerintah tentang Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Negara Riset dan Teknologi;",[],['Orang Asing. b. penjualan hasil penelitian dan pengembangan Balai Agro Teknologi Terpadu; dan c. jasa sewa prasarana Pusat Penelitian Ilmu Pengetahuan dan Teknologi (PUSPIPTEK). (2) Jenis dan tarif atas jenis Penerimaan Negara Bukan Pajak sebagaimana dimaksud pada ayat (1)'],113,Jenis Penerimaan; Tarif Penerimaan; Undang-Undang Penerimaan Negara Bukan Pajak; Peraturan Pemerintah; Kementerian Negara Riset dan Teknologi.
pp-47-tahun-2012.json,PP 47 TAHUN 2012,Tanggung Jawab Sosial Dan Lingkungan Perseroan Terbatas,2012,47," bahwa untuk melaksanakan ketentuan Pasal 74 ayat (4) Undang-Undang Nomor 40 Tahun 2007 tentang Perseroan Terbatas, perlu menetapkan Peraturan Pemerintah tentang Tanggung Jawab Sosial dan Lingkungan Perseroan Terbatas;",[],"['Perseroan Terbatas', 'Perseroan', 'Rapat Umum Pemegang Saham', 'RUPS', 'Direksi', 'Dewan Komisaris']",76,Tanggung Jawab Sosial; Lingkungan; Perseroan Terbatas.
pp-47-tahun-2013.json,PP 47 TAHUN 2013,Pemberian Pembebasan Pajak Pertambahan Nilai Atau Pajak Pertambahan Nilai Dan Pajak Penjualan atas Barang Mewah Kepada Perwakilan Negara Asing Dan Badan Internasional Serta Pejabatnya,2013,47," a. bahwa untuk menampung perjanjian dengan Negara lain, konvensi internasional yang telah diratifikasi, serta kelaziman internasional lainnya, perlu untuk memberikan kemudahan perpajakan berupa pembebasan Pajak Pertambahan Nilai atau Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah kepada Perwakilan Negara Asing dan Badan Internasional serta pejabatnya; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a dan untuk melaksanakan ketentuan Pasal 16B ayat (1) dan Penjelasannya huruf b Undang-Undang Nomor 8 Tahun 1983 tentang Pajak Pertambahan Nilai Barang dan Jasa dan Pajak Penjualan atas Barang Mewah sebagaimana telah beberapa kali diubah terakhir dengan Undang-Undang Nomor 42 Tahun 2009, perlu menetapkan Peraturan Pemerintah tentang Pemberian Pembebasan Pajak Pertambahan Nilai atau Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah Kepada Perwakilan Negara Asing dan Badan Internasional serta Pejabatnya;",[],"['Perwakilan Negara Asing', 'Pejabat Perwakilan Negara Asing', 'Badan Internasional', 'Pejabat Badan Internasional']",292,Pembebasan pajak; Perwakilan negara asing; Badan internasional; Pejabat; Kemudahan perpajakan; Konvensi internasional; Kelaziman internasional; Undang-undang; Pajak pertambahan nilai; Pajak penjualan; Barang mewah.
pp-47-tahun-2014.json,PP 47 TAHUN 2014,Pengendalian Dan Penanggulangan Penyakit Hewan,2014,47," bahwa untuk melaksanakan ketentuan Pasal 48 Undang-Undang Nomor 18 Tahun 2009 tentang Peternakan dan Kesehatan Hewan, perlu menetapkan Peraturan Pemerintah tentang Pengendalian dan Penanggulangan Penyakit Hewan;","['Umum', 'Surveilans', 'Penyidikan', 'Pemeriksaan dan Pengujian', 'Peringatan Dini', 'Pelaporan', 'Penetapan Penyakit Hewan Menular Strategis', 'Penetapan Kawasan Pengamanan Penyakit Hewan Menular Strategis', 'Penerapan Prosedur _Biosafety_ dan _Biosecurity_ __', 'Pengebalan Hewan', 'Pengawasan Lalu Lintas Hewan, Produk Hewan, dan Media Pembawa Penyakit Hewan Lainnya di Luar Wilayah Kerja Karantina', 'Kesiagaan Darurat Veteriner', 'Penerapan Kewaspadaan Dini', 'Penutupan Wilayah', 'Pembatasan Lalu Lintas Hewan Rentan, Produk Hewan, dan Media Pembawa Penyakit Hewan Lainnya yang Berisiko Tinggi', 'Pengisolasian Hewan Sakit atau Terduga Sakit', 'Penanganan Hewan Sakit', 'Pemusnahan Bangkai Hewan', 'Pengeradikasian Penyakit Hewan', 'Pendepopulasian Hewan', 'Persyaratan Teknis Kesehatan Hewan untuk Pemasukan Hewan, Produk Hewan Nonpangan, dan Media Pembawa Penyakit Hewan Lainnya ke Dalam Wilayah Negara Kesatuan Republik Indonesia', 'Persyaratan Teknis Kesehatan Hewan untuk Pengeluaran Hewan, Produk Hewan Nonpangan, dan Media Pembawa Penyakit Hewan Lainnya dari Wilayah Negara Kesatuan Republik Indonesia', 'Persyaratan Teknis Kesehatan Hewan untuk Lalu Lintas Hewan, Produk Hewan Nonpangan, dan Media Pembawa Penyakit Hewan Lainnya dari Satu Pulau ke Pulau Lain di dalam wilayah Negara Kesatuan Republik Indonesia dan Lalu Lintas Antarwilayah dalam Satu Pulau']",,71,Pengendalian penyakit hewan; Penanggulangan penyakit hewan; Peraturan pemerintah; Peternakan; Kesehatan hewan.
pp-47-tahun-2019.json,PP 47 TAHUN 2019,Pemberdayaan Lembaga Jasa Keuangan Dan Pelaksanaan Kemudahan Dan/Atau Bantuan Pembiayaan Dalam Sistem Pembiayaan Perumahan Dan Kawasan Permukiman,2019,47," bahwa untuk mengoptimalkan pelaksanaan pemberdayaan bank dan lembaga keuangan bukan bank dalam pengerahan dan pemupukan dana berdasarkan Pasal 123 ayat (2) dan ayat (3) serta untuk melaksanakan ketentuan Pasal 123 ayat (4) dan Pasal 126 ayat (4) Undang-Undang Nomor 1 Tahun 2011 tentang Perumahan dan Kawasan Permukiman, perlu menetapkan Peraturan Pemerintah tentang Pemberdayaan Lembaga Jasa Keuangan dan Pelaksanaan Kemudahan dan/atau Bantuan Pembiayaan Dalam Sistem Pembiayaan Perumahan dan Kawasan Permukiman;","['Umum', 'Rumah Umum', 'Skema Pembiayaan', 'Penjaminan atau Asuransi', 'Dana Murah Jangka Panjang', 'Rumah Swadaya', 'Pengendalian Kemudahan dan/atau Bantuan Pembiayaan']","['Pemberdayaan Lembaga Jasa Keuangan', 'Lembaga Jasa Keuangan', 'Pembiayaan Perumahan dan Kawasan Permukiman,', 'Pembiayaan PKP', 'Sistem Pembiayaan Perumahan dan Kawasan Permukiman,', 'Sistem Pembiayaan PKP', 'Dana Murah Jangka Panjang', 'Lembaga Penerbit Kredit/Pembiayaan Pelaksana', 'LPKP Pelaksana', 'Rumah Umum', 'Rumah Swadaya', 'Masyarakat Berpenghasilan Rendah', 'Pemerintah Pusat', 'Pemerintah Daerah', 'Menteri']",174,Pemberdayaan lembaga keuangan; Pemupukan dana; Pelaksanaan kemudahan pembiayaan; Bantuan pembiayaan; Sistem pembiayaan perumahan; Kawasan permukiman.
pp-48-tahun-2005.json,PP 48 TAHUN 2005,Pengangkatan Tenaga Honorer Menjadi Calon Pegawai Negeri Sipil,2005,48," a. bahwa untuk kelancaran pelaksanaan sebagian tugas-tugas pemerintahan dan pembangunan, terdapat pejabat instansi pemerintah mengangkat tenaga tertentu sebagai tenaga honorer; b. bahwa tenaga honorer yang telah lama bekerja dan atau tenaganya sangat dibutuhkan oleh Pemerintah dan memenuhi syarat yang ditentukan dalam Peraturan Pemerintah ini, dapat diangkat menjadi Calon Pegawai Negeri Sipil; c. bahwa sehubungan dengan hal tersebut huruf a dan b, dipandang perlu mengatur ketentuan mengenai pengangkatan tenaga honorer menjadi Calon Pegawai Negeri Sipil dengan Peraturan Pemerintah;",[],,176,Pengangkatan; Tenaga Honorer; Calon Pegawai Negeri Sipil; Pelaksanaan Tugas; Pejabat Instansi Pemerintah; Syarat; Peraturan Pemerintah.
pp-48-tahun-2007.json,PP 48 TAHUN 2007,Kawasan Perdagangan Bebas Dan Pelabuhan Bebas Karimun,2007,48," a. bahwa wilayah Karimun telah memenuhi kriteria untuk ditetapkan sebagai Kawasan Perdagangan Bebas dan Pelabuhan Bebas; b. bahwa untuk lebih memaksimalkan pelaksanaan pengembangan serta menjamin kegiatan usaha di bidang perekonomian yang meliputi perdagangan, maritim, industri, perhubungan, perbankan, pariwisata, dan bidang- bidang lainnya dalam kawasan sebagaimana dimaksud pada huruf a, perlu untuk menetapkan kawasan dimaksud menjadi Kawasan Perdagangan Bebas dan Pelabuhan Bebas; c. bahwa berdasarkan Pasal 4 Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2007 tentang Perubahan Atas Undang-Undang Nomor 36 Tahun 2000 Tentang Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2000 Tentang Kawasan Perdagangan Bebas dan Pelabuhan Bebas menjadi Undang-Undang, pembentukan Kawasan Perdagangan Bebas dan Pelabuhan Bebas ditetapkan dengan Peraturan Pemerintah; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Pemerintah tentang Kawasan Perdagangan Bebas dan Pelabuhan Bebas Karimun;",[],"['(1) Dengan Peraturan Pemerintah ini, kawasan Karimun ditetapkan sebagai Kawasan Perdagangan Bebas dan Pelabuhan Bebas untuk jangka waktu 70 (tujuh puluh) tahun sejak diberlakukannya Peraturan Pemerintah ini. (2) Kawasan Perdagangan Bebas dan Pelabuhan Bebas Karimun sebagaimana dimaksud pada ayat (1) meliputi sebagian dari wilayah Pulau Karimun dan seluruh Pulau Karimun Anak. (3) Batas tetap dan titik koordinat dari wilayah sebagaimana dimaksud pada ayat (2)']",342,Pengembangan wilayah; Perekonomian; Perdagangan; Maritim; Industri; Perhubungan; Perbankan; Pariwisata.
pp-48-tahun-2011.json,PP 48 TAHUN 2011,Sumber Daya Genetik Hewan Dan Perbibitan Ternak,2011,48," bahwa untuk melaksanakan ketentuan Pasal 12 ayat (1) dan Pasal 14 ayat (4) Undang-Undang Nomor 18 Tahun 2009 tentang Peternakan dan Kesehatan Hewan, perlu menetapkan Peraturan Pemerintah tentang Sumber Daya Genetik Hewan dan Perbibitan Ternak;","['Umum', 'Pemanfaatan', 'Pelestarian SDG Hewan', 'Eksplorasi', 'Konservasi', 'Penetapan Kawasan Pelestarian', 'Produksi Benih dan Bibit Ternak', 'Wilayah Sumber Bibit', 'Peredaran Benih dan Bibit Ternak', 'Pengawasan Benih dan Bibit Ternak', 'Kelembagaan Perbibitan', 'Pemasukan dan Pengeluaran SDG Hewan', 'Pemasukan SDG Hewan', 'Perjanjian Pemasukan dan Pengeluaran SDG Hewan', 'Pemasukan dan Pengeluaran Benih dan Bibit Ternak']",,88,Sumber Daya Genetik Hewan; Perbibitan Ternak; Undang-Undang Peternakan; Kesehatan Hewan.
pp-48-tahun-2013.json,PP 48 TAHUN 2013,"Pemberian Gaji/Pensiun/Tunjangan Bulan Ketiga Belas Dalam Tahun Anggaran 2013 Kepada Pegawai Negeri, Pejabat Negara, Dan Penerima Pensiun/Tunjangan",2013,48," a. bahwa Pemerintah berkewajiban meningkatkan kesejahteraan pegawai negeri, pejabat negara, dan penerima pensiun/tunjangan sebagai wujud apresiasi Pemerintah atas prestasi dan pengabdian mereka pada bangsa dan negara; b. bahwa pemberian gaji/pensiun/tunjangan bulan ketiga belas merupakan salah satu upaya Pemerintah dalam meningkatkan kesejahteraan pegawai negeri, pejabat negara, dan penerima pensiun/tunjangan; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b serta dalam rangka melaksanakan Undang-Undang Nomor 19 Tahun 2012 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2013, perlu menetapkan Peraturan Pemerintah tentang Pemberian Gaji/Pensiun/ Tunjangan Bulan Ketiga Belas Dalam Tahun Anggaran 2013 Kepada Pegawai Negeri, Pejabat Negara, dan Penerima Pensiun/Tunjangan;",[],"['Pegawai Negeri', 'Pejabat Negara', 'Penerima pensiun', 'Penerima tunjangan']",263,Kesejahteraan pegawai negeri; Pengabdian pegawai negeri; Pemberian gaji/pensiun/tunjangan; Undang-undang anggaran; Peraturan pemerintah.
