nama_file,nomor_peraturan,judul,tahun,nomor,konsideran,heading,definition_term,token_count,generated_topics
112~pmk.05~2009.json,PMK 112/PMK.05/2009,Perubahan atas Peraturan Menteri Keuangan Nomor 116/Pmk.06/2006 Tentang Pemilihan Bank Operasional I Mitra Kerja Kantor Pelayanan Perbendaharaan Negara,2009,112," a. bahwa dalam rangka pelaksanaan pemilihan Bank Operasional I mitra kerja Kantor Pelayanan Perbendaharaan Negara yang lebih transparan dan dapat dipertanggung jawabkan, serta menjamin pelaksanaan penyaluran keuangan negara yang berkelanjutan, perlu dilakukan penyempurnaan materi dalam Peraturan Menteri Keuangan Nomor 116/PMK.06/2006 tentang Pemilihan Bank Operasional I Mitra Kerja Kantor Pelayanan Perbendaharaan Negara; b. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 116/PMK.06/2006 tentang Pemilihan Bank Operasional I Mitra Kerja Kantor Pelayanan Perbendaharaan Negara;",[],,222,Pemilihan Bank Operasional I; Transparansi; Pertanggungjawaban; Penyaluran Keuangan Negara; Pelaksanaan; Perubahan; Peraturan Menteri Keuangan.
113~pmk.02~2009.json,PMK 113/PMK.02/2009 /PMK.03/2009,Rekening Minyak Dan Gas Bumi,2009,113," a. bahwa dalam rangka menampung setoran bagian Pemerintah dari kegiatan usaha hulu migas, Menteri Keuangan selaku Bendahara Umum Negara telah membuka Rekening Departemen Keuangan k/Hasil Minyak Perjanjian Karya _Production Sharing_ Nomor 600.000411 pada Bank Indonesia; b. bahwa untuk memberikan kepastian hukum atas penyelesaian kewajiban Pemerintah terkait kegiatan usaha hulu migas melalui Rekening Departemen Keuangan k/Hasil Minyak Perjanjian Karya _Production Sharing_ Nomor 600.000411 pada Bank Indonesia, perlu diatur ketentuan mengenai pengeluaran-pengeluaran dari Rekening Departemen Keuangan k/Hasil Minyak Perjanjian Karya _Production Sharing_ Nomor 600.000411 pada Bank Indonesia; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Rekening Minyak dan Gas Bumi.",[],"['000411 pada Bank Indonesia,', 'Rekening Minyak dan Gas Bumi,', 'Kontraktor Kontrak Kerja Sama,']",261,Rekening Departemen Keuangan; Hasil Minyak Perjanjian Karya Production Sharing; Pengeluaran dari Rekening Departemen Keuangan; Peraturan Menteri Keuangan;
113~pmk.02~2018.json,PMK 113/PMK.02/2018,"Tata Cara Penyediaan, Pencairan, Dan Pertanggungjawaban Dana Cadangan Program Jaminan Kesehatan Nasional",2018,113," a. bahwa untuk menjaga kesinambungan pelaksanaan program jaminan kesehatan nasional, telah dialokasikan dana cadangan program jaminan kesehatan nasional dalam Anggaran Pendapatan dan Belanja Negara dan/atau Anggaran Pendapatan dan Belanja Negara Perubahan pada Bagian Anggaran Bendahara Umum Negara Pengelolaan Belanja Lainnya (BA 999.08); b. bahwa berdasarkan ketentuan Pasal 110 Peraturan Pemerintah Nomor 45 Tahun 2013 tentang Tata cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara, Menteri Keuangan selaku Bendahara Umum Negara berwenang mengatur pelaksanaan anggaran Bagian Anggaran Bendahara Umum Negara Pengelolaan Belanja Lainnya (BA 999.08) untuk dana cadangan program jaminan kesehatan nasional; c. bahwa untuk menyalurkan dana cadangan program jaminan kesehatan nasional, perlu diatur tata cara penyediaan, pencairan dan pertanggungjawaban dana cadangan program jaminan kesehatan nasional; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Dana Cadangan Program Jaminan Kesehatan Nasional;",[],"['Jaminan Kesehatan Nasional', 'Badan Penyelenggara Jaminan Sosial Kesehatan', 'BPJS Kesehatan', 'Dana Jaminan Sosial', 'DJS adalah dana amanat milik seluruh peserta yang', 'Dana Cadangan Program Jaminan Kesehatan Nasional', 'Dana JKN', 'Anggaran Pendapatan dan Belanja Negara', '08)', '08', 'Fasilitas Kesehatan Rujukan Tingkat Lanjutan', 'Tagihan Fasilitas Kesehatan Rujukan Tingkat Lanjutan', 'Tagihan FKRTL', 'Pemimpin Pembantu Pengguna Anggaran Bendahara Umum Negara', 'Pemimpin PPA BUN', 'Kuasa Pengguna Anggaran Bendahara Umum Negara', 'Pejabat Pembuat Komitmen', 'Pejabat Penandatangan Surat Perintah Membayar', 'Kantor Pelayanan Perbendaharaan Negara', 'Daftar Isian Pelaksanaan Anggaran Bendahara Umum Negara', 'DIPA BUN', 'Surat Perintah Membayar Langsung', 'SPM-LS', 'Surat Permintaan Pembayaran Langsung', 'SPP-LS']",362,Dana cadangan; Program jaminan kesehatan nasional; Anggaran pendapatan dan belanja negara; Tata cara pelaksanaan anggaran; Bendahara umum negara; Pengelolaan belanja lainnya; Penyediaan dana; Pencairan dana; Pertanggungjawaban dana.
113~pmk.06~2016.json,PMK 113 /PMK.06/2016,Penilaian Barang Sitaan Dalam Rangka Penjualan Secara Lelang,2016,113," a. bahwa dalam menyikapi perkembangan kondisi dan kebutuhan serta praktik pelaksanaan penilaian barang sitaan dalam rangka penjualan secara lelang, perlu adanya pengaturan tentang penilaian barang sitaan dalam rangka penjualan secara lelang; b. bahwa ketentuan mengenai penilaian yang telah ada belum secara khusus mengatur mengenai penilaian barang sitaan dalam rangka penjualan secara lelang; c. bahwa sesuai dengan Peraturan Menteri Keuangan Nomor 64/PMK.06/2016 tentang Penilai Pemerintah di Lingkungan Direktorat Jenderal Kekayaan Negara, Penilai Pemerintah di lingkungan Direktorat Jenderal Kekayaan Negara dapat melakukan penilaian barang sitaan; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Penilaian Barang Sitaan dalam Rangka Penjualan Secara Lelang;","['Umum', 'Objek Penilaian', 'Tujuan Penilaian', 'Tim Penilai', 'Bantuan Penilaian', 'Penggunaan Tenaga Ahli', 'Proses Penilaian', 'Pengumpulan Data Awal', 'Survei Lapangan', 'Analisis Data', 'Penentuan Pendekatan Penilaian', 'Simpulan Nilai', 'Laporan Penilaian', 'Penilaian Ulang', 'Standar Penilaian']","['Barang Sitaan', 'Penyitaan', 'Penilaian', 'Penilai Pemerintah di Lingkungan Direktorat Jenderal Kekayaan Negara,', 'Penilai Direktorat Jenderal,', 'Pemohon Penilaian,', 'Pemohon,', 'Lelang', 'Menteri', 'Direktorat Jenderal Kekayaan Negara,', 'Direktorat Jenderal,', 'Direktur Jenderal Kekayaan Negara,', 'Direktur Jenderal,', 'Kantor Pusat', 'Kantor Pelayanan Kekayaan Negara dan Lelang,', 'Kantor Pelayanan,', 'Kejaksaan Republik Indonesia,', 'Kejaksaan,', 'Komisi Pemberantasan Korupsi', 'Kepolisian Negara Republik Indonesia,', 'Polri,', 'Direktorat Jenderal Pajak', 'Direktorat Jenderal Bea dan Cukai', 'Nilai Wajar', 'Nilai Likuidasi', 'Basis Data']",253,Penilaian barang sitaan; Penjualan secara lelang; Pengaturan penilaian barang sitaan; Ketentuan penilaian; Penilai Pemerintah; Peraturan Menteri Keuangan.
113~pmk.08~2013.json,PMK 113/PMK.08/2013,Tata Cara Pembiayaan Proyek/Kegiatan Melalui Penerbitan Surat Berharga Syariah Negara,2013,113," a. bahwa berdasarkan ketentuan Pasal 5 ayat (1) huruf a Peraturan Pemerintah Nomor 56 Tahun 2011 tentang Pembiayaan Proyek Melalui Penerbitan Surat Berharga Syariah Negara, penerbitan Surat Berharga Syariah Negara dapat digunakan untuk membiayai proyek yang sebagian atau seluruh pembiayaannya diusulkan untuk dibiayai melalui penerbitan Surat Berharga Syariah Negara, baik proyek yang akan dilaksanakan maupun yang sedang dilaksanakan; b. bahwa dalam rangka koordinasi dengan kementerian negara/lembaga terkait dan antar unit di lingkungan Kementerian Keuangan, perlu mengatur tata cara untuk mempersiapkan proyek yang dibiayai melalui penerbitan Surat Berharga Syariah Negara sebagaimana dimaksud dalam huruf a, sesuai dengan kewenangan dan tanggung jawab masing-masing instansi dan unit terkait; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Tata Cara Pembiayaan Proyek/Kegiatan Melalui Penerbitan Surat Berharga Syariah Negara;",['Pendokumenan Pembiayaan Proyek'],"['Menteri', 'Menteri Perencanaan Pembangunan Nasional/Kepala Badan Perencanaan Pembangunan Nasional', 'Menteri Perencanaan', 'Kementerian Negara', 'Kementerian', 'Lembaga', 'Surat Berharga Syariah Negara', 'Proyek', 'Surat Berharga Syariah Negara Berbasis Proyek (Project Based Sukuk)', 'SBSN PBS', 'Pemrakarsa Proyek', 'Dokumen Penetapan Pembiayaan', 'Anggaran Pendapatan dan Belanja Negara', 'Rencana Kerja dan Anggaran Kementerian/Lembaga', 'Batas Maksimum Penerbitan SBSN PBS', 'kan Batas Maksimum Penerbitan', 'Daftar Prioritas Proyek', 'Direktur Jenderal Pengelolaan Utang', 'Direktur Jenderal']",332,Pembiayaan proyek; Surat Berharga Syariah Negara; Tata cara; Koordinasi; Kementerian Keuangan; Kementerian Negara/Lembaga terkait; Unit terkait.
114~pmk.02~2009.json,PMK 114/PMK.02/2009,Rekening Panas Bumi,2009,114," a. bahwa dalam rangka menampung setoran bagian Pemerintah dari kegiatan usaha panas bumi, Menteri Keuangan selaku Bendahara Umum Negara telah membuka Rekening Penerimaan Panas Bumi Nomor 508.000084 pada Bank Indonesia; b. bahwa untuk memberikan kepastian hukum atas penyelesaian kewajiban Pemerintah terkait dengan kegiatan usaha panas bumi melalui Rekening Penerimaan Panas Bumi Nomor 508.000084, perlu diatur ketentuan mengenai pengeluaran- pengeluaran dari Rekening Penerimaan Panas Bumi Nomor 508.000084 pada Bank Indonesia; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Rekening Panas Bumi;",[],,214,Rekening Penerimaan; Kewajiban Pemerintah; Pengeluaran Rekening; Peraturan Menteri Keuangan.
115~pmk.05~2016.json,PMK 115/PMK.05/2016,Perubahan atas Peraturan Menteri Keuangan Nomor 03/Pmk.05/2010 Tentang Pengelolaan Kelebihan/Kekurangan Kas Pemerintah,2016,115," a. bahwa dalam rangka melaksanakan ketentuan Pasal 34 dan Pasal 36 Peraturan Pemerintah Nomor 39 Tahun 2007 tentang Pengelolaan Uang Negara/Daerah, telah ditetapkan Peraturan Menteri Keuangan Nomor 03/PMK.05/2010 tentang Pengelolaan Kelebihan/Kekurangan Kas Pemerintah; b. bahwa Direktorat Jenderal Perbendaharaan melaksanakan pengelolaan investasi Surat Berharga Negara melalui _Dealing Room_ sesuai Peraturan Menteri Keuangan Nomor 234/PMK.01/2015 tentang Organisasi dan Tata Kerja Kementerian Keuangan; c. bahwa berdasarkan huruf b dan dalam rangka efektivitas pengelolaan kelebihan/kekurangan kas pemerintah, perlu mengubah beberapa ketentuan dalam Peraturan Menteri Keuangan Nomor 03/PMK.05/2010 tentang Pengelolaan Kelebihan/Kekurangan Kas Pemerintah; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a, huruf b, dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 03/PMK.05/2010 tentang Pengelolaan Kelebihan/ Kekurangan Kas Pemerintah;",[],"['Bendahara Umum Negara,', 'Menteri Keuangan', 'Kuasa Bendahara Umum Negara,', 'Kuasa BUN,', 'Kuasa Bendahara Umum Negara Pusat,', 'Kuasa BUN Pusat,', 'Bank Sentral', 'Bank Umum', 'Uang Negara', 'Rekening Kas Umum Negara,', 'Rekening KUN,', 'Rekening Penempatan', 'Surat Berharga Negara', 'SBN', 'Saldo Kas Minimal,', 'Mitra Kerja Pemerintah,', 'dengan Mitra Kerja', 'Pasar Sekunder', '_Dealing Room_', 'Setelmen', 'Hari Kerja', '_Reverse Repurchase Agreement_ ,', '_Reverse Repo_ ,', '_Repurchase_ _Agreement_ ,', '_Repo_ ,']",352,Pengelolaan Uang Negara/Daerah; Investasi Surat Berharga Negara; Organisasi dan Tata Kerja Kementerian Keuangan; Perubahan atas Peraturan Menteri Keuangan Nomor 03/PMK.05/2010 tentang Pengelolaan Kelebihan/Kekurangan Kas Pemerintah.
115~pmk.05~2017.json,PMK 115/PMK.05/2017,Perubahan atas Peraturan Menteri Keuangan Nomor 32/Pmk.05/2014 Tentang Sistem Penerimaan Negara Secara Elektronik,2017,115," a. bahwa untuk menyempurnakan penatausahaan dan pertanggungjawaban penerimaan negara dan untuk melaksanakan kewenangan Menteri Keuangan sebagaimana diatur dalam Pasal 7 ayat (2) huruf d Undang-Undang Nomor 1 Tahun 2004 tentang Perbendaharaan Negara, telah ditetapkan Peraturan Menteri Keuangan Nomor 32/PMK.05/2014 tentang Sistem Penerimaan Negara Secara Elektronik; b. bahwa untuk menyempurnakan proses bisnis sistem penerimaan negara secara elektronik, perlu dilakukan perubahan atas Peraturan Menteri Keuangan Nomor 32/PMK.05/2014 tentang Sistem Penerimaan Negara Secara Elektronik; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 32/PMK.05/2014 tentang Sistem Penerimaan Negara Secara Elektronik;",['Pembatalan Transaksi Penerimaan Negara'],"['Bendahara Umum Negara', 'Kuasa BUN Pusat', 'Kas Negara', 'Rekening Kas Umum Negara', 'Rekening KUN', 'Bank Indonesia', 'Bank Persepsi', 'PT Pos Indonesia (Persero)', 'Kantor Pos', 'Pos Persepsi', 'Bank Persepsi dan Pos Persepsi', 'Bank/Pos Persepsi', 'Direktorat Pengelolaan Kas Negara', 'Dit. PKN', 'Kantor Pelayanan Perbendaharaan Negara Khusus Penerimaan', 'KPPN Khusus Penerimaan', 'Keadaan Kahar ( _Force Majeure_ )', '_User Acceptance Test_', 'Nomor Transaksi Penerimaan Negara', 'Nomor Transaksi Bank', 'Nomor Transaksi Pos', 'Bukti Penerimaan Negara', 'Laporan Harian Penerimaan Elektronik', 'Sistem _Settlement_', 'Wajib Pajak', 'Wajib Bayar', 'Wajib Setor', '_CA Only_', '_Settlement Only_', 'Sistem Elektronik', 'Dokumen Elektronik', '_Biller_', 'Kode _Billing_', 'Penerimaan Negara', 'Instansi Pemerintah Pemilik Tagihan']",274,Penatausahaan; Pertanggungjawaban; Penerimaan negara; Kewenangan; Perbendaharaan negara; Proses bisnis; Sistem penerimaan negara; Perubahan.
116~pmk.04~2012.json,PMK 116 /PMK.04/2012,Penyediaan Pita Cukai Dan Tanda Pelunasan Cukai Lainnya,2012,116," a. bahwa berdasarkan ketentuan Pasal 7 ayat (4) Undang-Undang Nomor 11 Tahun 1995 tentang Cukai sebagaimana telah diubah dengan Undang- Undang Nomor 39 Tahun 2007, pita cukai dan tanda pelunasan cukai lainnya disediakan oleh Menteri Keuangan; b. bahwa penyediaan pita cukai atau tanda pelunasan cukai lainnya sebagaimana dimaksud dalam huruf a, dilaksanakan sesuai dengan asas keamanan, kontinuitas, efektivitas, efisiensi, dan memberikan kesempatan yang sama; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Penyediaan Pita Cukai dan Tanda Pelunasan Cukai Lainnya;",[],,218,Penyediaan; Pita Cukai; Tanda Pelunasan Cukai; Menteri Keuangan; Asas Keamanan; Kontinuitas; Efektivitas; Efisiensi; Kesempatan yang Sama; Peraturan Menteri Keuangan.
116~pmk.05~2018.json,PMK 116/PMK.05/2018 17,Kedudukan Dan Tanggung Jawab Bendahara pada Perwakilan Republik Indonesia di Luar Negeri,2018,116," a. bahwa berdasarkan ketentuan Pasal 26 Peraturan Pemerintah Nomor 45 Tahun 2013 tentang Tata Cara Pelaksanaan Anggaran Pendapatan dan Belanja Negara, ketentuan lebih lanjut mengenai tata cara dan syarat pengangkatan, pembinaan karier, pengenaan sanksi, dan pemberhentian bendahara penerimaan dan pengeluaran diatur dengan Peraturan Menteri Keuangan; b. bahwa untuk memberikan pedoman bagi Bendahara pada perwakilan Republik Indonesia di luar negeri yang selaras dengan perkembangan dan penyempurnaan tata kelola pelaksanaan penyaluran Anggaran Pendapatan dan Belanja Negara, perlu mengatur mengenai kedudukan dan tanggung jawab bendahara pada perwakilan Republik Indonesia di luar negeri; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Kedudukan dan Tanggung Jawab Bendahara pada Perwakilan Republik Indonesia di Luar Negeri;","['Pengangkatan Bendahara', 'Syarat Pengangkatan Bendahara', 'Penggantian Sementara/Pembebastugasan Sementara Bendahara', 'Pemberhentian dan Penggantian Bendahara', 'Asas Umum Penatausahaan Kas oleh Bendahara', 'Penatausahaan Rekening Bendahara', 'Pendebitan Rekening Bendahara', 'Pendebitan Rekening Bendahara Menggunakan Cek/Bilyet Giro', 'Pendebitan Rekening Bendahara Menggunakan _Internet Banking_', 'Penatausahaan Kas Bendahara Penerimaan', 'Penatausahaan Kas Bendahara Pengeluaran dan BPP', 'Pengelolaan Kas Besi', 'Asas Umum Pembukuan Bendahara', 'Penyelenggaraan Pembukuan Bendahara', 'Pembukuan Bendahara Penerimaan', 'Pembukuan Bendahara Pengeluaran/BPP', 'Pemeriksaan Kas', 'Rekonsiliasi Pembukuan Bendahara dengan UAKPA']","['Anggaran Pendapatan dan Belanja Negara', 'Daftar Isian Pelaksanaan Anggaran', 'Kas Negara', 'Penerimaan Negara Bukan Pajak', 'Menteri Luar Negeri', 'Menteri Teknis', 'Perwakilan Republik Indonesia di Luar Negeri', 'Perwakilan', 'Satuan Kerja', 'Satker', 'Satker Atase Teknis', 'Kepala Perwakilan', 'Atase Teknis', 'Pengguna Anggaran', 'Kuasa Pengguna Anggaran', 'Pejabat Pembuat Komitmen', 'Pejabat Penandatangan Surat Perintah Membayar', 'Bendahara Umum Negara', 'Kuasa Bendahara Umum Negara', 'Kuasa BUN', 'Kantor Pelayanan Perbendaharaan Negara', 'Bendahara', 'Bendahara Penerimaan', 'Bendahara Pengeluaran', 'Bendahara Pengeluaran Pembantu', 'Uang Persediaan', 'Tambahan Uang Persediaan', 'Surat Perintah Membayar', 'Surat Perintah Membayar Uang Persediaan', 'Surat Perintah Membayar Tambahan Uang Persediaan', 'Surat Perintah Membayar Penggantian Uang Persediaan', 'Surat Bukti Setor', 'Surat Perintah Membayar Langsung', 'Surat Perintah Pencairan Dana', 'SP2D', 'Laporan Pertanggungjawaban Bendahara', 'Laporan Pertanggungjawaban Bendahara Pengeluaran Pembantu', 'Unit Akuntansi Kuasa Pengguna Anggaran', 'Surat Perintah Bayar', '_Internet Banking_', 'Bendaharawan dan Penata Kerumahtanggaan Perwakilan', 'BPKRT', 'Rekening', 'Kas Besi', 'Kekanseleraian']",280,Kedudukan; Tanggung Jawab; Bendahara; Perwakilan Republik Indonesia; Luar Negeri.
117~pmk.07~2017.json,PMK 117/PMK.07/2017 /PMK.07/2016,"Batas Maksimal Kumulatif Defisit Anggaran Pendapatan Dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan Dan Belanja Daerah, Dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2018",2017,117," a. bahwa berdasarkan ketentuan Pasal 105 dan Pasal 106 ayat (2) Peraturan Pemerintah Nomor 58 Tahun 2005 tentang Pengelolaan Keuangan Daerah, Menteri Keuangan menetapkan Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah dan Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah setiap tahun; b. bahwa berdasarkan ketentuan Pasal 7 Peraturan Pemerintah Nomor 23 Tahun 2003 tentang Pengendalian Jumlah Kumulatif Defisit Anggaran Pendapatan dan Belanja Negara, dan Anggaran Pendapatan dan Belanja Daerah, serta Jumlah Kumulatif Pinjaman Pemerintah Pusat dan Pemerintah Daerah, dan Pasal 7 ayat (1) Peraturan Pemerintah Nomor 30 Tahun 2011 tentang Pinjaman Daerah, Menteri Keuangan menetapkan Batas Maksimal Kumulatif Pinjaman Daerah setiap tahun; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Menteri Keuangan tentang Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2018;",[],"['Daerah Otonom', 'Daerah', 'Pemerintah Daerah', 'Anggaran Pendapatan dan Belanja Daerah', 'Batas Maksimal Kumulatif Defisit APBD', 'Produk Domestik Bruto', 'Defisit APBD', 'Batas Maksimal Defisit APBD', 'Kapasitas Fiskal Daerah', 'Pendapatan Daerah', 'Pinjaman Daerah', 'Batas Maksimal Kumulatif Pinjaman Daerah']",365,Pengelolaan Keuangan Daerah; Pengendalian Defisit Anggaran; Pinjaman Daerah; Batas Maksimal; Tahun Anggaran 2018.
118~pmk.05~2009.json,PMK 118/PMK.05/2009,Tarif Layanan Badan Layanan Umum Pusat Peragaan Ilmu Pengetahuan Dan Teknologi pada Kementerian Negara Riset Dan Teknologi,2009,118," a. bahwa berdasarkan ketentuan Pasal 9 Peraturan Pemerintah Nomor 23 Tahun 2005 tentang Pengelolaan Keuangan Badan Layanan Umum, tarif layanan instansi yang menerapkan Pengelolaan Keuangan Badan Layanan Umum ditetapkan oleh Menteri Keuangan atas usulan menteri/pimpinan lembaga; b. bahwa Menteri Negara Riset dan Teknologi Republik Indonesia melalui Surat Nomor: 108/M/VI/2008 tanggal 30 Juni 2008 perihal Usulan Remunerasi dan Tarif Layanan PP-IPTEK, telah mengajukan usulan tarif layanan Badan Layanan Umum Pusat Peragaan Ilmu Pengetahuan dan Teknologi pada Kementerian Negara Riset dan Teknologi; c. bahwa usulan tarif layanan Badan Layanan Umum Pusat Peragaan Ilmu Pengetahuan dan Teknologi pada Kementerian Negara Riset dan Teknologi, telah dibahas dan dikaji oleh Tim Penilai Usulan Tarif Instansi Pengelola Keuangan Badan Layanan Umum; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud pada huruf a, huruf b dan huruf c, perlu menetapkan Peraturan Menteri Keuangan tentang Tarif Layanan Badan Layanan Umum Pusat Peragaan Ilmu Pengetahuan dan Teknologi pada Kementerian Negara Riset dan Teknologi;",[],['Tarif layanan Badan Layanan Umum Pusat Peragaan Ilmu Pengetahuan dan Teknologi pada Kementerian Negara Riset dan Teknologi'],359,Tarif layanan; Pengelolaan Keuangan Badan Layanan Umum; Usulan Remunerasi; PP-IPTEK; Badan Layanan Umum; Pusat Peragaan Ilmu Pengetahuan dan Teknologi; Kementerian Negara Riset dan Teknologi; Tim Penilai Usulan Tarif Instansi; Peraturan Menteri Keuangan.
119~pmk.010~2018.json,PMK 119 /PMK.010/2018,Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Ubin Keramik,2018,119," a. bahwa berdasarkan ketentuan Pasal 70 Peraturan Pemerintah Nomor 34 Tahun 2011 tentang Tindakan Antidumping, Tindakan Imbalan, dan Tindakan Pengamanan Perdagangan, terhadap barang impor selain dikenakan bea masuk dapat dikenakan Tindakan Pengamanan berupa pengenaan Bea Masuk Tindakan Pengamanan; b. bahwa sesuai dengan hasil penyelidikan Komite Pengamanan Perdagangan Indonesia terdapat ancaman kerugian serius yang dialami industri dalam negeri akibat dari lonjakan jumlah impor produk ubin keramik; c. bahwa berdasarkan hasil penyelidikan Komite Pengamanan Perdagangan Indonesia sebagaimana dimaksud dalam huruf b, melalui Surat Menteri Perdagangan Nomor 973/M-DAG/SD/8/2018, Menteri Perdagangan menyampaikan keputusan pengenaan Bea Masuk Tindakan Pengamanan terhadap impor produk ubin keramik; d. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a sampai dengan huruf c, serta untuk melaksanakan ketentuan Pasal 23D ayat (2) Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan sebagaimana telah diubah dengan Undang- Undang Nomor 17 Tahun 2006 tentang Perubahan atas Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan, perlu menetapkan Peraturan Menteri Keuangan tentang Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Ubin Keramik;",[],,401,Tindakan Pengamanan; Impor Produk Ubin Keramik; Bea Masuk; Industri dalam Negeri; Lonjakan Jumlah Impor; Surat Menteri Perdagangan; Keputusan Pengenaan; Komite Pengamanan Perdagangan Indonesia; Ketentuan Pasal 23D; Undang-Undang Nomor 10 Tahun 1995; Kepabeanan; Peraturan Menteri Keuangan.
119~pmk.011~2014.json,PMK 119/PMK.011/2014,"Bea Masuk ditanggung Pemerintah atas Impor Barang Dan Bahan Guna Pembuatan Kemasan Plastik, Plastik Lembaran, _Biaxially Oriented Polypropylene Film, Cast Polypropylene_ _Film,_ Barang Dan/Atau Perabot Rumah Tangga Dari Plastik, Karung Plastik, Benang Dari Plastik, Terpal Plastik, Dan/Atau Geotekstil untuk Tahun Anggaran 2014",2014,119," bahwa untuk melaksanakan ketentuan Pasal 3 ayat (4) Peraturan Menteri Keuangan Nomor 11/PMK.011/2014 tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Untuk Memproduksi Barang Dan/Atau Jasa Guna Kepentingan Umum Dan Peningkatan Daya Saing lndustri Sektor Tertentu Untuk Tahun Anggaran 2014, perlu menetapkan Peraturan Menteri Keuangan tentang Bea Masuk Ditanggung Pemerintah Atas Impor Barang Dan Bahan Guna Pembuatan Kemasan Plastik, Plastik Lembaran, _Biaxially Oriented Polypropylene Film,_ _Cast Polypropylene Film,_ Barang Dan/Atau Perabot Rumah Tangga Dari Plastik, Karung Plastik, Benang Dari Plastik, Terpal Plastik, Dan/Atau Geotekstil Untuk Tahun Anggaran 2014;",[],"['Perusahaan', 'Barang dan Bahan Untuk Industri Pembuatan Kemasan Plastik, Plastik Lembaran, _Biaxially Oriented Polypropylene Film, Cast Polypropylene_ _Film,_ Barang Dan/Atau Perabot Rumah Tangga Dari Plastik, Karung Plastik, Benang Dari Plastik, Terpal Plastik, Dan/Atau Geotekstil', 'Barang dan Bahan']",243,Impor barang; Pembuatan kemasan plastik; Plastik lembaran; Biaxially Oriented Polypropylene Film; Cast Polypropylene Film; Perabot rumah tangga dari plastik; Karung plastik; Benang dari plastik; Terpal plastik; Geotekstil.
